,name,tl_y,tl_x,br_y,br_x,type,center,side,board,offset_x,offset_y,time
1894,2|U18,86.62084,104.615,88.80115,106.623,0,0,0,0,0,0,0.043781
1895,2|U19,93.70834,110.688,96.49766,113.452,0,0,0,0,0,0,0.077097
1896,2|U2,91.73351,88.40224,93.38865,89.80224,0,0,0,0,0,0,0.023172
1897,2|U20,89.79634,110.688,92.58566,113.452,0,0,0,0,0,0,0.077097
1898,2|U21,85.37733,110.688,88.16665,113.452,0,0,0,0,0,0,0.077097
1899,2|U22,93.70834,114.193,96.49766,116.957,0,0,0,0,0,0,0.077097
1900,2|U23,90.27634,114.593,93.06566,117.357,0,0,0,0,0,0,0.077097
1901,2|U24,85.37733,114.193,88.16665,116.957,0,0,0,0,0,0,0.077097
1902,2|U25,93.70834,118.207,96.49766,120.971,0,0,0,0,0,0,0.077097
1903,2|U26,89.79634,118.207,92.58566,120.971,0,0,0,0,0,0,0.077097
1904,2|U27,85.37733,118.207,88.16665,120.971,0,0,0,0,0,0,0.077097
1905,2|U28,81.67801,87.4275,84.31996,90.1745,0,0,0,0,0,0,0.072574
1906,2|U29,77.76602,87.4275,80.40798,90.1745,0,0,0,0,0,0,0.072575
1907,2|U3,88.58451,88.40224,90.23965,89.80224,0,0,0,0,0,0,0.023172
1908,2|U30,73.34602,87.4275,75.98797,90.1745,0,0,0,0,0,0,0.072574
1909,2|U31,81.67801,90.93249,84.31996,93.67949,0,0,0,0,0,0,0.072574
1910,2|U32,77.76602,90.93249,80.40798,93.67949,0,0,0,0,0,0,0.072575
1911,2|U33,73.34602,90.93249,75.98797,93.67949,0,0,0,0,0,0,0.072574
1912,2|U34,81.67801,94.94549,84.31996,97.69249,0,0,0,0,0,0,0.072574
1913,2|U35,77.76602,94.94549,80.40798,97.69249,0,0,0,0,0,0,0.072575
1914,2|U36,73.34602,94.94549,75.98797,97.69249,0,0,0,0,0,0,0.072574
1915,2|U37,81.05317,101.77,83.11682,103.72,0,0,0,0,0,0,0.040241
1916,2|U38,77.59818,101.77,79.66183,103.72,0,0,0,0,0,0,0.040241
1917,2|U39,73.63618,101.77,75.69983,103.72,0,0,0,0,0,0,0.040241
1918,2|U4,94.3755,90.61223,96.03064,92.01223,0,0,0,0,0,0,0.023172
1919,2|U40,81.05218,104.463,83.11583,106.413,0,0,0,0,0,0,0.040241
1920,2|U41,77.59717,104.462,79.66082,106.412,0,0,0,0,0,0,0.040241
1921,2|U42,73.63618,104.463,75.69983,106.413,0,0,0,0,0,0,0.040241
1922,2|U43,81.05218,107.663,83.11583,109.613,0,0,0,0,0,0,0.040241
1923,2|U44,77.59818,107.663,79.66183,109.613,0,0,0,0,0,0,0.040241
1924,2|U45,73.63618,107.663,75.69983,109.613,0,0,0,0,0,0,0.040241
1925,2|U46,79.593,113.6915,81.273,115.1665,0,0,0,0,0,0,0.02478
1926,2|U47,76.95199,113.6915,78.63199,115.1665,0,0,0,0,0,0,0.02478
1927,2|U48,73.802,113.6915,75.482,115.1665,0,0,0,0,0,0,0.02478
1928,2|U49,79.593,115.9015,81.273,117.3765,0,0,0,0,0,0,0.02478
1929,2|U5,92.01334,90.87176,93.66848,92.27176,0,0,0,0,0,0,0.023172
1930,2|U50,76.95199,115.9015,78.63199,117.3765,0,0,0,0,0,0,0.02478
1931,2|U51,73.802,115.9015,75.482,117.3765,0,0,0,0,0,0,0.02478
1932,2|U52,79.593,118.6195,81.273,120.0945,0,0,0,0,0,0,0.02478
1933,2|U53,76.95199,118.6195,78.63199,120.0945,0,0,0,0,0,0,0.02478
1934,2|U54,73.802,118.6195,75.482,120.0945,0,0,0,0,0,0,0.02478
1935,2|U6,88.58451,90.61223,90.23965,92.01223,0,0,0,0,0,0,0.023172
1936,2|U7,94.3755,93.33024,96.03064,94.73024,0,0,0,0,0,0,0.023172
1937,2|U8,91.73351,93.33024,93.38865,94.73024,0,0,0,0,0,0,0.023172
1938,2|U9,88.58451,93.33024,90.23965,94.73024,0,0,0,0,0,0,0.023172
1939,2|X1,180.3138,29.39385,186.5652,75.2256,0,0,0,0,0,0,2.865126
1940,2|X2,42.09798,98.3555,47.92168,144.2436,0,0,0,0,0,0,2.672385
1941,2|X3,12.12062,13.42059,22.85011,18.58537,0,0,0,0,0,0,0.554155
1942,2|X4,14.82589,17.5126,25.55538,22.67738,0,0,0,0,0,0,0.554155
1943,2|X5,19.40661,25.77161,24.57139,36.5011,0,0,0,0,0,0,0.554155
1944,2|X6,14.04461,28.47688,19.20939,39.20637,0,0,0,0,0,0,0.554155
1945,2|X7,75.59031,136.7154,99.90713,144.4506,0,0,0,0,0,0,1.880955
1946,2|XTAL1,171.6755,81.73428,177.6005,85.19972,0,0,0,0,0,0,0.205327
1947,2|XTAL2,173.0873,88.99148,176.5527,94.91648,0,0,0,0,0,0,0.205325
1948,2|XTAL3,163.258,73.40086,167.632,86.11514,0,0,0,0,0,0,0.556123
1949,2|XTAL4,157.359,73.40086,161.733,86.11514,0,0,0,0,0,0,0.556123
